BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,Segment
7.44395986,1,0,0,0,5.46992946,0,0,0,0.083333,1,0,7.601402335,6.555662593,6.036649819,0,12,1,Big Spenders
4.790559657,0.909091,5.829269095,6.41779381,2.596000697,4.483537042,0.416667,0.5,0.083333,0.083333,2,5,8.77971129,4.684013981,5.238396928,0,12,3,EMI Users
5.54849668,0.909091,5.745564009,0,5.745564009,0,0.666667,0,0.666667,0,0,8,7.824445931,6.56560379,7.902541976,0,12,0,Cash Advance Lovers
6.216110246,1,6.151881269,0,6.151881269,0,0.833333,0,0.75,0,0,10,7.090909822,6.997576651,5.192143809,0.083333,12,0,Cash Advance Lovers
8.881496388,1,0,0,0,9.011485044,0,0,0,0.5,7,0,9.105090961,8.112618647,7.208339171,0,10,1,Big Spenders
8.438258288,1,7.534655814,7.047299806,6.583478376,0,0.5,0.166667,0.416667,0,0,11,8.517393171,7.739533134,7.927522689,0,12,2,Inactive Customers
4.365056948,1,6.162514484,5.833289112,4.898884031,7.139885736,0.5,0.25,0.166667,0.083333,1,6,7.496097345,7.360807968,4.807787304,0.083333,12,3,EMI Users
7.553575423,1,7.127187954,4.437106501,7.057760234,0,0.833333,0.083333,0.833333,0,0,21,7.496097345,7.075917472,8.22933552,0,12,0,Cash Advance Lovers
4.284390487,0.181818,6.478509642,6.478509642,0,0,0.083333,0.083333,0,0,0,1,7.824445931,8.244274969,4.472089355,0,12,3,EMI Users
4.650357687,0.909091,5.865050622,0,5.865050622,0,0.5,0,0.416667,0,0,9,8.006700845,5.862541807,5.136267092,0.111111,12,0,Cash Advance Lovers
1.560308591,0.181818,3.828641396,0,3.828641396,0,0.083333,0,0.083333,0,0,2,8.006700845,7.547922984,4.248026261,0,12,3,EMI Users
6.743292994,1,5.693159584,0,5.693159584,6.89761263,1,0,0.888889,0.222222,3,9,6.908754779,4.273573369,8.251172293,0.142857,9,0,Cash Advance Lovers
6.569372302,0.818182,5.289327075,5.289327075,0,0,0.083333,0.083333,0,0,0,1,7.313886832,7.485756878,5.640930878,0.1,12,3,EMI Users
2.536948664,0.363636,5.125272647,0,5.125272647,0,0.416667,0,0.416667,0,0,5,8.294299609,5.128430045,4.256523529,0.363636,12,3,EMI Users
6.648513773,0.818182,0,0,0,7.387726181,0,0,0,0.25,4,0,7.313886832,6.697485599,5.553566064,0,12,1,Big Spenders
5.707507163,1,7.941957038,7.604794874,6.692158181,0,1,0.916667,0.583333,0,0,51,6.685860947,7.825117584,5.249103934,1,12,2,Inactive Customers
2.881494807,0.272727,3.452207303,0,3.452207303,0,0.083333,0,0.083333,0,0,1,8.294299609,6.219920694,4.813429401,0,12,3,EMI Users
3.798485617,1,5.957804346,0,5.957804346,0,1,0,1,0,0,18,8.517393171,5.971847597,5.189453962,0.833333,12,0,Cash Advance Lovers
5.2525712,1,6.220351573,3.258096538,6.169359655,0,1,0.083333,1,0,0,13,7.601402335,6.204521059,5.24966663,0,12,0,Cash Advance Lovers
7.499891014,1,0,0,0,8.168125457,0,0,0,0.583333,24,0,8.699681401,6.377667228,6.41238537,0,12,1,Big Spenders
7.049865571,1,6.296648809,6.296648809,0,0,0.25,0.25,0,0,0,12,7.496097345,7.6694647,6.171785477,0,12,3,EMI Users
5.53051436,0.272727,7.529803801,7.529803801,0,0,0.25,0.25,0,0,0,31,8.006700845,5.281865829,5.613563643,0,12,3,EMI Users
6.39712325,1,6.854428339,6.704500136,4.890349128,6.233386311,0.666667,0.583333,0.416667,0.333333,5,17,8.006700845,7.411910823,5.342640693,0,12,2,Inactive Customers
8.755195715,1,0,0,0,8.144948933,0,0,0,0.25,4,0,9.25922577,7.209881837,7.203051359,0,12,1,Big Spenders
5.443877973,0.727273,7.705438135,5.66296048,7.567030218,0,1,0.333333,0.916667,0,0,37,7.601402335,6.952024043,4.801193568,0,12,0,Cash Advance Lovers
4.851605924,1,6.991416049,0,6.991416049,0,1,0,1,0,0,34,8.412054873,6.88959648,5.095090578,0.916667,12,0,Cash Advance Lovers
7.284498716,0.909091,5.352284583,4.862908382,4.415098676,7.488218056,0.363636,0.363636,0.272727,0.363636,26,9,7.601402335,6.049971113,6.444289802,0,11,1,Big Spenders
6.318128938,1,7.428547075,7.273189746,5.493966384,0,0.666667,0.333333,0.416667,0,0,19,7.550135342,6.520576448,5.282068389,0,12,0,Cash Advance Lovers
4.867402834,1,5.472270674,0,5.472270674,0,1,0,0.916667,0,0,12,8.517393171,5.266216167,5.112238968,0,12,0,Cash Advance Lovers
6.838220732,0.545455,0,0,0,7.985685769,0,0,0,0.090909,1,0,8.160803921,8.005104708,5.502910726,0.25,11,1,Big Spenders
6.996447893,1,6.593688163,6.341275991,5.099561503,0,0.75,0.583333,0.166667,0,0,22,7.313886832,7.659013394,6.419862066,0.083333,12,2,Inactive Customers
6.544500189,1,4.394449155,0,4.394449155,0,0.166667,0,0.166667,0,0,4,8.517393171,6.643821787,5.437616706,0,12,3,EMI Users
7.605370076,1,7.841394649,7.080220084,7.212677876,0,1,0.25,1,0,0,34,8.853808275,8.526272029,6.338460264,0.083333,12,2,Inactive Customers
3.572362351,0.454545,5.887491957,0,5.887491957,0,0.416667,0,0.416667,0,0,7,8.517393171,6.110841987,4.281992865,0.454545,12,3,EMI Users
5.756139268,0.9,7.544908661,6.921953998,6.777407385,0,0.9,0.5,0.8,0,0,25,8.294299609,7.34597836,4.952385296,0.142857,10,2,Inactive Customers
9.140192097,1,5.816813497,0,5.816813497,9.155276302,1,0,0.916667,0.083333,5,12,9.210440367,7.616003572,8.162706084,0,12,2,Inactive Customers
7.285585967,1,6.958068093,6.958068093,0,5.885773852,0.583333,0.583333,0,0.083333,4,21,7.313886832,7.117741224,7.152811441,0,12,2,Inactive Customers
2.802868381,0.272727,4.442651256,0,4.442651256,0,0.166667,0,0.166667,0,0,4,8.517393171,5.188406067,4.041686319,0.272727,12,3,EMI Users
7.073605062,0.875,0,0,0,7.240648675,0,0,0,0.25,3,0,7.313886832,4.866625892,5.518247512,0,8,1,Big Spenders
7.374295131,1,0,0,0,7.544511877,0,0,0,0.333333,2,0,7.601402335,5.163165576,5.671790987,0,6,1,Big Spenders
4.08694549,0.875,5.769382932,5.769382932,0,5.616763916,0.125,0.125,0,0.125,1,1,7.090909822,5.871903871,4.515058962,0,8,3,EMI Users
7.069583095,0.727273,7.055330099,5.788491203,6.725633702,7.400114741,0.416667,0.166667,0.333333,0.166667,7,11,7.601402335,6.216183329,7.885139118,0,12,1,Big Spenders
2.074672689,0.272727,4.399743755,0,4.399743755,0,0.272727,0,0.181818,0,0,3,6.908754779,4.955533233,5.042698995,1,11,3,EMI Users
5.09403524,1,7.478197958,0,7.478197958,0,1,0,1,0,0,18,8.517393171,7.420012552,5.157930155,0.916667,12,0,Cash Advance Lovers
7.01149956,1,6.177321514,0,6.177321514,7.957652759,0.909091,0,0.909091,0.272727,11,10,7.824445931,7.967352395,6.027242741,0.181818,11,0,Cash Advance Lovers
7.204103866,1,0,0,0,3.677041258,0,0,0,0.083333,1,0,7.313886832,5.65361699,6.047159688,0,12,1,Big Spenders
7.002631074,1,5.65683062,0,5.65683062,0,0.5,0,0.5,0,0,9,7.090909822,6.319498443,6.587521328,0,12,0,Cash Advance Lovers
3.196064453,1,5.801695325,5.062595033,5.158250378,0,0.916667,0.083333,0.916667,0,0,22,8.517393171,5.23781783,4.989166309,0.75,12,0,Cash Advance Lovers
8.68278005,1,0,0,0,7.953931775,0,0,0,0.416667,7,0,9.105090961,7.923666544,8.062647153,0,12,1,Big Spenders
3.26803811,0.181818,5.907158598,0,5.907158598,0,0.166667,0,0.083333,0,0,2,6.216606101,6.979199705,5.107029068,1,12,3,EMI Users
2.468203848,0.4,4.262679877,0,4.262679877,0,0.4,0,0.3,0,0,4,7.090909822,3.833288928,4.974706136,0,10,3,EMI Users
4.29831489,0.181818,0,0,0,6.812299552,0,0,0,0.083333,2,0,6.908754779,8.002836456,3.77627801,0,12,3,EMI Users
7.13900906,1,4.612840692,4.009694033,3.842458542,0,0.166667,0.166667,0.083333,0,0,4,7.313886832,6.467965756,5.642231788,0,12,3,EMI Users
4.903233251,0.818182,7.313846857,0,7.313846857,0,0.75,0,0.666667,0,0,9,8.517393171,7.211182789,4.976890406,0.666667,12,0,Cash Advance Lovers
6.38598127,1,8.635937543,0,8.73719742,0,0.916667,0,1,0,0,82,8.699681401,8.65248137,5.24155215,0.833333,12,0,Cash Advance Lovers
7.199011283,1,6.147762919,0,6.147762919,0,0.5,0,0.416667,0,0,15,7.313886832,6.321997262,6.360763624,0,12,0,Cash Advance Lovers
3.50800464,0.818182,6.101887228,0,6.101887228,0,0.833333,0,0.833333,0,0,10,7.824445931,6.336327864,5.147313606,0.875,12,0,Cash Advance Lovers
5.831924861,1,7.87100593,7.813413687,4.994776878,0,0.75,0.666667,0.25,0,0,19,8.294299609,7.840667275,5.209593289,0.083333,12,2,Inactive Customers
2.710894153,0.727273,3.887525374,3.887525374,0,0,0.25,0.083333,0,0,0,1,7.090909822,4.145944252,5.240063239,0,12,3,EMI Users
7.997357538,1,5.917279649,5.465525286,4.912654886,8.53291915,0.333333,0.25,0.25,0.666667,17,6,9.047939083,8.032392761,6.629550375,0,12,1,Big Spenders
7.383089546,0.909091,0,0,0,8.313701252,0,0,0,0.583333,17,0,7.824445931,8.199100606,6.186893809,0,12,1,Big Spenders
6.897104121,1,6.459857505,3.842672927,6.385733882,3.671789677,1,0.083333,1,0.083333,1,25,6.908754779,6.76327462,6.807456625,0,12,0,Cash Advance Lovers
7.052064705,1,4.634728988,4.634728988,0,4.598326038,0.166667,0.166667,0,0.166667,2,2,7.090909822,5.747607961,6.627350667,0,12,1,Big Spenders
7.710419195,0.857143,0,0,0,7.816753061,0,0,0,0.142857,2,0,7.824445931,5.972042456,5.986596739,0,7,1,Big Spenders
6.718637027,1,3.038791763,3.038791763,0,6.768776164,0.083333,0.083333,0,0.333333,20,2,6.803505258,6.978808965,5.926691481,0.083333,12,1,Big Spenders
6.479534917,1,6.96626944,6.830074779,4.912654886,0,0.833333,0.833333,0.25,0,0,24,7.090909822,5.22270399,5.626008054,0,12,2,Inactive Customers
0.837571714,0.090909,3.430756184,3.430756184,0,0,0.083333,0.083333,0,0,0,1,8.699681401,3.6818136,2.992174552,0,12,3,EMI Users
4.055714816,1,5.597236071,0,5.597236071,0,1,0,1,0,0,12,8.160803921,5.570902999,5.294625846,0.083333,12,0,Cash Advance Lovers
6.518540183,0.909091,0,0,0,7.513052262,0,0,0,0.636364,14,0,7.601402335,7.528173798,5.9532017,0.125,11,1,Big Spenders
4.533885859,0.857143,6.21656618,0,6.21656618,0,0.857143,0,0.714286,0,0,6,7.313886832,6.158336278,4.572872599,1,7,0,Cash Advance Lovers
5.912656804,0.818182,0,0,0,7.370702133,0,0,0,0.083333,1,0,7.601402335,7.657720058,5.388118755,0,12,1,Big Spenders
7.373513553,1,6.426407548,6.117832846,5.106369626,4.703198568,0.833333,0.333333,0.666667,0.166667,4,15,7.601402335,6.259904729,5.965334271,0,12,2,Inactive Customers
2.317835315,0.272727,4.848900371,0,4.848900371,0,0.5,0,0.416667,0,0,6,7.972810784,4.908132565,3.850950428,0,12,3,EMI Users
7.168307902,1,0,0,0,5.007434604,0,0,0,0.083333,1,0,7.313886832,6.052237551,5.842536147,0,12,1,Big Spenders
7.136849113,1,7.180831199,7.180831199,0,0,0.583333,0.583333,0,0,0,29,7.090909822,7.273262588,7.560268407,0,12,2,Inactive Customers
4.240587285,0.909091,3.964615456,0,3.964615456,0,0.25,0,0.25,0,0,3,7.824445931,4.987929436,5.108563807,0,12,3,EMI Users
4.428244672,0.363636,6.069073526,6.069073526,0,0,0.083333,0.083333,0,0,0,1,8.006700845,6.60098389,5.160521092,0,12,3,EMI Users
7.217826796,1,4.147095128,0,4.147095128,4.05429751,0.083333,0,0.083333,0.166667,2,1,7.313886832,5.859067962,5.835959869,0,12,1,Big Spenders
8.166675355,0.9,7.424708093,6.855092626,6.591961756,9.231578534,0.9,0.2,0.8,0.3,9,26,9.210440367,8.054857661,6.709630163,0.125,10,2,Inactive Customers
7.45546087,1,0,0,0,7.845364972,0,0,0,0.5,20,0,7.824445931,6.936648118,7.070021218,0.083333,12,1,Big Spenders
7.254345395,1,6.356020851,4.806477043,6.119527892,4.083956745,0.666667,0.166667,0.5,0.25,3,10,7.313886832,6.87192235,7.11945469,0,12,0,Cash Advance Lovers
1.674110237,0.2,4.306359756,0,4.306359756,0,0.3,0,0.3,0,0,3,7.972810784,5.083660421,4.554946793,0,10,3,EMI Users
2.073874952,0.454545,6.447971251,5.839274444,5.666045993,0,1,1,1,0,0,31,8.294299609,6.510677486,3.883815179,0.1,12,0,Cash Advance Lovers
4.553640158,0.909091,5.967274308,0,5.967274308,0,0.727273,0,0.727273,0,0,8,7.824445931,6.124600466,4.750436906,0.2,11,0,Cash Advance Lovers
8.148654548,1,5.438079309,5.438079309,0,7.651243069,0.083333,0.083333,0,0.25,8,1,8.987321813,8.210677761,6.676309088,0,12,1,Big Spenders
3.480478292,1,6.175784107,0,6.175784107,0,1,0,1,0,0,35,7.824445931,6.069793603,5.18046764,1,12,0,Cash Advance Lovers
7.425034254,1,0,0,0,5.60682332,0,0,0,0.25,5,0,7.496097345,6.671077644,6.993910552,0,12,1,Big Spenders
2.279113784,0.5,0,0,0,4.37272116,0,0,0,0.125,1,0,7.090909822,5.035566181,4.146693339,1,8,3,EMI Users
7.667038552,1,7.202891996,5.492032107,7.004482636,7.598041326,0.583333,0.166667,0.583333,0.25,8,23,8.987321813,8.652027486,6.243350334,0.083333,12,2,Inactive Customers
3.960173346,0.181818,0,0,0,6.154510717,0,0,0,0.083333,1,0,6.908754779,7.93843759,4.713455622,1,12,3,EMI Users
7.365731482,1,8.086357966,7.567826429,7.182276121,8.350698295,0.833333,0.583333,0.416667,0.166667,5,38,8.77971129,8.194627229,6.203943869,0.083333,12,2,Inactive Customers
3.638167806,1,5.51713156,0,5.51713156,0,1,0,1,0,0,12,8.294299609,5.433151644,5.154373575,0.333333,12,0,Cash Advance Lovers
5.843612765,1,7.347473655,6.851999411,6.409352175,0,1,0.333333,0.916667,0,0,26,8.77971129,7.484583206,5.28295027,0,12,2,Inactive Customers
8.016446063,1,4.290322445,0,4.290322445,8.490112076,0.166667,0,0.166667,0.166667,2,2,8.922791624,6.789350613,6.820749597,0,12,1,Big Spenders
5.364199957,0.272727,5.156811404,5.156811404,0,0,0.166667,0.166667,0,0,0,3,8.853808275,8.586865517,5.383385484,0,12,3,EMI Users
7.286929349,0.9,4.391976966,4.391976966,0,8.159108674,0.1,0.1,0,0.6,16,1,7.824445931,7.584960146,6.253182235,0,10,1,Big Spenders
6.73177102,1,0,0,0,6.767260476,0,0,0,0.083333,1,0,6.908754779,3.874204828,8.596814677,0,12,1,Big Spenders
5.852925086,1,5.355642433,0,5.355642433,0,0.833333,0,0.833333,0,0,10,7.824445931,5.272773071,5.218243488,0,12,0,Cash Advance Lovers
6.582018759,0.909091,6.307114351,6.127873047,4.510859507,6.123677369,0.909091,0.636364,0.454545,0.363636,13,23,6.803505258,5.758644286,6.30131089,0,11,2,Inactive Customers
3.780837271,1,5.945944032,0,5.945944032,0,0.916667,0,0.916667,0,0,18,7.824445931,5.802422371,5.169157951,0.8,12,0,Cash Advance Lovers
8.599829875,1,6.908754779,6.908754779,0,8.245040057,0.333333,0.333333,0,0.5,10,4,8.699681401,7.896314835,8.405700857,0,12,1,Big Spenders
6.656193693,1,6.652036882,4.794136286,6.483963254,0,0.333333,0.083333,0.25,0,0,7,8.006700845,7.06540671,5.458919339,0,12,0,Cash Advance Lovers
6.934612037,1,0,0,0,6.116280626,0,0,0,0.083333,1,0,7.313886832,5.579123208,5.739326549,0,12,1,Big Spenders
7.902311163,1,5.439165675,0,5.439165675,8.346605688,0.583333,0,0.583333,0.25,8,7,8.922791624,7.355051477,6.468854218,0,12,1,Big Spenders
7.874844377,1,0,0,0,8.158776479,0,0,0,0.333333,7,0,8.160803921,7.299631134,7.530984661,0,12,1,Big Spenders
5.746163493,0.363636,6.529769142,0,6.529769142,0,1,0,1,0,0,37,6.908754779,7.675794108,6.232635859,0,12,0,Cash Advance Lovers
8.092985907,1,6.744059186,6.744059186,0,0,0.166667,0.166667,0,0,0,3,8.412054873,7.042824826,7.035086372,0,12,3,EMI Users
6.725963133,1,6.034907105,0,6.034907105,0,0.583333,0,0.583333,0,0,10,6.908754779,5.139755791,5.696905408,0,12,0,Cash Advance Lovers
7.054454619,1,0,0,0,6.169007996,0,0,0,0.583333,11,0,7.090909822,6.75235912,6.678507597,0,12,1,Big Spenders
5.863119261,0.363636,0,0,0,6.963625634,0,0,0,0.083333,3,0,7.090909822,4.793323762,5.834195355,0,12,3,EMI Users
8.177274935,1,8.453194258,8.311921483,6.427943709,0,0.916667,0.833333,0.75,0,0,39,8.517393171,6.983977089,6.901131828,0,12,2,Inactive Customers
6.849655407,1,5.017279837,0,5.017279837,6.973172964,0.333333,0,0.25,0.083333,4,6,7.090909822,7.276994453,6.201260577,0,12,1,Big Spenders
3.960234926,0.727273,7.064759028,0,7.064759028,0,1,0,1,0,0,24,7.550135342,6.820742782,4.72289338,0.5,12,0,Cash Advance Lovers
3.064609338,0.272727,4.744932128,4.744932128,0,0,0.083333,0.083333,0,0,0,1,8.294299609,6.256897452,4.606105918,0,12,3,EMI Users
1.618464847,0.363636,3.583518938,0,3.583518938,0,0.166667,0,0.166667,0,0,2,8.922791624,4.813237427,4.714710212,0.25,12,3,EMI Users
4.751558111,1,6.974011075,6.747116933,5.384036242,0,0.7,0.5,0.2,0,0,8,8.294299609,6.359893717,5.120761989,0.3,10,0,Cash Advance Lovers
4.604524438,0.363636,6.910750788,0,6.910750788,0,0.333333,0,0.25,0,0,4,7.313886832,7.530974193,5.150785405,0,12,3,EMI Users
7.73768925,1,6.151370065,5.521460918,5.395262573,6.159895398,0.666667,0.083333,0.666667,0.083333,1,9,8.699681401,6.950699746,6.328215613,0,12,2,Inactive Customers
5.494913016,0.818182,5.414321042,4.036008985,5.129898715,0,0.75,0.75,0.083333,0,0,11,8.412054873,7.214529562,4.905752886,0.142857,12,3,EMI Users
7.362852751,1,0,0,0,7.552229871,0,0,0,0.75,21,0,8.160803921,6.445414717,5.78369847,0,12,1,Big Spenders
6.89917461,1,0,0,0,2.981882608,0,0,0,0.083333,1,0,6.908754779,5.385963443,6.089903407,0,12,1,Big Spenders
6.355094192,0.909091,5.932775551,0,5.932775551,0,1,0,1,0,0,24,7.313886832,7.004073536,5.43618651,0,12,0,Cash Advance Lovers
7.842556093,1,7.80147315,0,7.80147315,0,0.833333,0,0.833333,0,0,38,8.699681401,8.785981338,7.719550025,0,12,2,Inactive Customers
5.461129216,0.727273,6.506187566,0,6.506187566,0,0.583333,0,0.5,0,0,8,8.294299609,4.971285549,5.262164636,0,12,0,Cash Advance Lovers
2.708196324,0.363636,4.343805422,0,4.343805422,0,0.166667,0,0.166667,0,0,4,8.517393171,5.231230144,4.412760608,0,12,3,EMI Users
6.969306989,1,0,0,0,7.213083511,0,0,0,0.166667,2,0,8.77971129,8.189715927,5.704954724,0.166667,12,1,Big Spenders
5.942118172,1,7.207422739,6.304832641,6.688603749,0,0.666667,0.416667,0.5,0,0,25,7.170888479,6.067815221,5.101727031,0,12,0,Cash Advance Lovers
6.967292625,1,0,0,0,4.793690449,0,0,0,0.25,5,0,7.090909822,5.578950738,6.04769057,0,12,1,Big Spenders
6.776209266,1,6.39168258,5.654242029,5.744156369,5.675105592,0.583333,0.166667,0.5,0.25,8,21,6.908754779,6.505733561,5.756988121,0,12,0,Cash Advance Lovers
3.645634866,0.833333,5.898197279,0,5.898197279,3.620704891,0.833333,0,0.666667,0.166667,1,6,7.090909822,5.652816358,4.536569056,0,6,0,Cash Advance Lovers
6.621606428,1,7.119951122,7.119951122,0,6.789644434,0.916667,0.916667,0,0.25,6,41,7.601402335,7.602615228,5.282274373,0.083333,12,2,Inactive Customers
4.196581003,1,6.349069059,0,6.349069059,0,1,0,0.833333,0,0,6,6.908754779,6.102163389,4.453450825,1,6,0,Cash Advance Lovers
5.484573332,1,0,0,0,6.579262224,0,0,0,0.166667,2,0,8.699681401,6.924561117,4.902276718,0.083333,12,1,Big Spenders
4.616341494,1,5.771441123,0,5.771441123,0,1,0,0.875,0,0,8,6.908754779,5.089792736,4.894269336,0,8,0,Cash Advance Lovers
6.26882881,0.363636,0,0,0,7.766544395,0,0,0,0.25,14,0,7.824445931,4.779494483,6.156280305,0,12,1,Big Spenders
5.349518109,1,0,0,0,6.51210787,0,0,0,0.25,3,0,6.552507887,5.364816815,5.048213287,0,12,1,Big Spenders
8.234360647,1,0,0,0,8.491449678,0,0,0,0.25,8,0,8.612685173,7.853710578,7.34487084,0,12,1,Big Spenders
7.428863491,1,8.005673994,7.733504045,6.572743975,0,1,0.916667,0.75,0,0,95,8.517393171,7.10940477,6.56083779,0,12,2,Inactive Customers
6.684931075,1,0,0,0,7.310469954,0,0,0,0.333333,8,0,7.244941546,6.790923874,5.574021356,0,12,1,Big Spenders
6.514686168,1,4.709530201,0,4.709530201,0,0.166667,0,0.166667,0,0,2,6.908754779,6.672775709,5.172348273,0,12,0,Cash Advance Lovers
3.151287624,0.636364,6.221663153,6.221663153,0,0,0.416667,0.416667,0,0,0,8,6.11146734,6.811839,4.083865178,0,12,3,EMI Users
3.351298413,0.636364,6.361302478,0,6.361302478,0,0.666667,0,0.666667,0,0,8,8.517393171,6.660578346,5.039764256,1,12,0,Cash Advance Lovers
7.525995246,1,5.028409722,5.028409722,0,6.096707119,0.083333,0.083333,0,0.75,14,2,7.601402335,6.209683036,6.384364918,0,12,1,Big Spenders
6.69045209,1,7.433625168,7.433625168,0,0,0.6,0.6,0,0,0,25,7.090909822,7.486835266,6.235497002,0,10,3,EMI Users
6.680224062,0.909091,0,0,0,8.644315532,0,0,0,0.5,6,0,3.931825633,8.932107882,6.019226848,0.444444,12,1,Big Spenders
4.502325503,0.7,6.836259277,0,6.836259277,0,0.6,0,0.5,0,0,6,6.908754779,7.095198581,4.826901388,1,10,0,Cash Advance Lovers
3.655400951,1,5.878491798,0.875468737,5.874565496,0,0.25,0.166667,0.166667,0,0,6,8.77971129,4.580701361,4.410725443,0,12,3,EMI Users
3.325068826,1,5.101085197,0,5.101085197,0,0.75,0,0.75,0,0,9,8.006700845,4.978634266,4.880316313,0,12,0,Cash Advance Lovers
6.331782367,1,0,0,0,5.503314723,0,0,0,0.166667,4,0,7.313886832,6.126868708,5.589768533,0,12,1,Big Spenders
6.508949028,1,0,0,0,9.415957989,0,0,0,0.583333,31,0,7.090909822,9.432397965,6.384474951,0.5,12,1,Big Spenders
6.940608514,1,6.830161238,6.289826882,5.959147946,6.938734614,0.75,0.25,0.666667,0.416667,5,15,7.090909822,7.607024213,6.256354763,0,12,2,Inactive Customers
6.193636508,1,0,0,0,5.796946001,0,0,0,0.166667,3,0,6.552507887,5.172198309,5.602502614,0,12,1,Big Spenders
7.637529205,1,0,0,0,4.693270931,0,0,0,0.083333,1,0,9.047939083,8.25301616,8.626942996,0,12,1,Big Spenders
6.434387638,1,6.353256377,6.12249281,4.782144136,0,0.25,0.083333,0.166667,0,0,4,7.003974137,6.776393751,5.441235805,0,12,3,EMI Users
4.261565637,0.727273,6.523562306,0,6.523562306,0,0.727273,0,0.636364,0,0,8,8.160803921,6.506847436,5.225710824,0.857143,11,0,Cash Advance Lovers
5.68690512,1,3.842672927,3.842672927,0,0,0.083333,0.083333,0,0,0,1,7.496097345,6.188394117,5.536815168,0,12,3,EMI Users
7.383672697,1,4.521788577,3.850147602,3.828641396,7.471754609,0.5,0.083333,0.416667,0.583333,9,7,8.006700845,6.202390744,6.075691309,0,12,1,Big Spenders
8.039335148,1,4.259859001,4.259859001,0,7.748785525,0.090909,0.090909,0,0.181818,2,1,8.853808275,8.388193124,6.963922157,0.090909,11,1,Big Spenders
7.838341034,1,6.345987176,5.758491595,5.538632636,7.629438711,0.5,0.333333,0.25,0.333333,7,12,8.517393171,6.730659179,6.735241129,0,12,2,Inactive Customers
6.477843861,1,5.508456729,5.508456729,0,7.321779929,0.083333,0.083333,0,0.416667,6,1,8.006700845,6.07296669,5.563297265,0,12,1,Big Spenders
4.343627484,1,6.894670039,0,6.894670039,0,1,0,0.8,0,0,10,6.908754779,6.695050144,4.995760667,0.555556,10,0,Cash Advance Lovers
6.117893635,0.444444,0,0,0,7.368500678,0,0,0,0.444444,6,0,7.824445931,5.442748193,5.193821949,0,9,1,Big Spenders
7.870076092,1,4.302712828,0,4.302712828,8.368539951,0.555556,0,0.444444,1,46,5,8.517393171,5.809179388,6.650663985,0,9,1,Big Spenders
7.389806686,1,6.726664964,0,6.726664964,0,1,0,1,0,0,30,7.313886832,6.870831922,7.592806091,0,12,0,Cash Advance Lovers
4.228196247,0.454545,6.430670638,6.430670638,0,0,0.083333,0.083333,0,0,0,1,8.294299609,6.905835037,4.546703148,0.090909,12,3,EMI Users
7.453946694,1,5.951813741,0,5.951813741,4.857281149,0.583333,0,0.5,0.333333,4,17,7.496097345,6.864358341,7.346131642,0,12,1,Big Spenders
